2026-05-17 21:42:08 | INFO | drone_env.py:279 | drone=SimpleFlight | eval=False | reset_count=  1 | direction=[1.0, 0.0, 0.0] | 
2026-05-17 21:42:08 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:08 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:08 | DEBUG | drone_qr_env.py:136 | step=0 | dist=1.83 | qr_visible=0.0 | progress=+0.000 | r_dist=-0.000 | r_visible=-1.000 | total=+99.000 | done=True | info={'success': True}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=31 | dist=7.02 | qr_visible=0.0 | progress=-1.432 | r_dist=-0.024 | r_visible=-1.000 | total=-2.456 | done=False | info={}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=32 | dist=7.17 | qr_visible=0.0 | progress=-0.749 | r_dist=-0.031 | r_visible=-1.000 | total=-1.780 | done=False | info={}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=33 | dist=7.15 | qr_visible=0.0 | progress=+0.069 | r_dist=-0.031 | r_visible=-1.000 | total=-0.961 | done=False | info={}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=34 | dist=7.62 | qr_visible=0.0 | progress=-2.314 | r_dist=-0.054 | r_visible=-1.000 | total=-3.367 | done=False | info={}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=35 | dist=8.15 | qr_visible=0.0 | progress=-2.658 | r_dist=-0.080 | r_visible=-1.000 | total=-3.739 | done=False | info={}
2026-05-17 21:42:12 | DEBUG | drone_qr_env.py:136 | step=36 | dist=8.48 | qr_visible=0.0 | progress=-1.660 | r_dist=-0.097 | r_visible=-1.000 | total=-2.757 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=37 | dist=8.70 | qr_visible=0.0 | progress=-1.090 | r_dist=-0.108 | r_visible=-1.000 | total=-2.198 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=38 | dist=8.77 | qr_visible=0.0 | progress=-0.367 | r_dist=-0.111 | r_visible=-1.000 | total=-1.479 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=39 | dist=8.72 | qr_visible=0.0 | progress=+0.274 | r_dist=-0.109 | r_visible=-1.000 | total=-0.835 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=40 | dist=8.59 | qr_visible=0.0 | progress=+0.659 | r_dist=-0.102 | r_visible=-1.000 | total=-0.443 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=41 | dist=8.29 | qr_visible=0.0 | progress=+1.464 | r_dist=-0.087 | r_visible=-1.000 | total=+0.377 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=42 | dist=7.86 | qr_visible=0.0 | progress=+2.142 | r_dist=-0.066 | r_visible=-1.000 | total=+1.076 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=43 | dist=7.16 | qr_visible=0.0 | progress=+3.506 | r_dist=-0.031 | r_visible=-1.000 | total=+2.475 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=44 | dist=6.54 | qr_visible=0.0 | progress=+3.114 | r_dist=-0.000 | r_visible=-1.000 | total=+2.114 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=45 | dist=6.21 | qr_visible=0.0 | progress=+1.676 | r_dist=-0.000 | r_visible=-1.000 | total=+0.676 | done=False | info={}
2026-05-17 21:42:13 | DEBUG | drone_qr_env.py:136 | step=46 | dist=5.74 | qr_visible=0.0 | progress=+2.322 | r_dist=-0.000 | r_visible=-1.000 | total=+1.322 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=47 | dist=5.34 | qr_visible=0.0 | progress=+1.987 | r_dist=-0.000 | r_visible=-1.000 | total=+0.987 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=48 | dist=5.05 | qr_visible=0.0 | progress=+1.488 | r_dist=-0.000 | r_visible=-1.000 | total=+0.488 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=49 | dist=4.98 | qr_visible=0.0 | progress=+0.341 | r_dist=-0.000 | r_visible=-1.000 | total=-0.659 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=50 | dist=5.16 | qr_visible=0.0 | progress=-0.928 | r_dist=-0.000 | r_visible=-1.000 | total=-1.928 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=51 | dist=5.44 | qr_visible=0.0 | progress=-1.399 | r_dist=-0.000 | r_visible=-1.000 | total=-2.399 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=52 | dist=5.81 | qr_visible=0.0 | progress=-1.833 | r_dist=-0.000 | r_visible=-1.000 | total=-2.833 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=53 | dist=6.33 | qr_visible=0.0 | progress=-2.621 | r_dist=-0.000 | r_visible=-1.000 | total=-3.621 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=54 | dist=6.73 | qr_visible=0.0 | progress=-1.966 | r_dist=-0.009 | r_visible=-1.000 | total=-2.975 | done=False | info={}
2026-05-17 21:42:14 | DEBUG | drone_qr_env.py:136 | step=55 | dist=6.88 | qr_visible=0.0 | progress=-0.788 | r_dist=-0.017 | r_visible=-1.000 | total=-1.805 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=56 | dist=6.99 | qr_visible=0.0 | progress=-0.544 | r_dist=-0.023 | r_visible=-1.000 | total=-1.566 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=57 | dist=7.18 | qr_visible=0.0 | progress=-0.914 | r_dist=-0.032 | r_visible=-1.000 | total=-1.945 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=58 | dist=7.66 | qr_visible=0.0 | progress=-2.407 | r_dist=-0.056 | r_visible=-1.000 | total=-3.462 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=59 | dist=7.95 | qr_visible=0.0 | progress=-1.483 | r_dist=-0.071 | r_visible=-1.000 | total=-2.553 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=60 | dist=8.10 | qr_visible=0.0 | progress=-0.720 | r_dist=-0.078 | r_visible=-1.000 | total=-1.798 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=61 | dist=8.19 | qr_visible=0.0 | progress=-0.484 | r_dist=-0.083 | r_visible=-1.000 | total=-1.566 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=62 | dist=8.01 | qr_visible=0.0 | progress=+0.910 | r_dist=-0.073 | r_visible=-1.000 | total=-0.163 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=63 | dist=8.00 | qr_visible=0.0 | progress=+0.045 | r_dist=-0.073 | r_visible=-1.000 | total=-1.028 | done=False | info={}
2026-05-17 21:42:15 | DEBUG | drone_qr_env.py:136 | step=64 | dist=8.15 | qr_visible=0.0 | progress=-0.727 | r_dist=-0.080 | r_visible=-1.000 | total=-1.808 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=65 | dist=8.13 | qr_visible=0.0 | progress=+0.086 | r_dist=-0.079 | r_visible=-1.000 | total=-0.993 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=66 | dist=7.89 | qr_visible=0.0 | progress=+1.201 | r_dist=-0.067 | r_visible=-1.000 | total=+0.134 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=67 | dist=7.93 | qr_visible=0.0 | progress=-0.189 | r_dist=-0.069 | r_visible=-1.000 | total=-1.259 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=68 | dist=7.83 | qr_visible=0.0 | progress=+0.490 | r_dist=-0.064 | r_visible=-1.000 | total=-0.574 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=69 | dist=7.85 | qr_visible=0.0 | progress=-0.089 | r_dist=-0.065 | r_visible=-1.000 | total=-1.154 | done=False | info={}
2026-05-17 21:42:16 | DEBUG | drone_qr_env.py:136 | step=70 | dist=7.78 | qr_visible=0.0 | progress=+0.324 | r_dist=-0.062 | r_visible=-1.000 | total=-0.738 | done=False | info={}
2026-05-17 21:42:16 | INFO | drone_env.py:279 | drone=SimpleFlight | eval=False | reset_count=  3 | direction=[1.0, 0.0, 0.0] | 
2026-05-17 21:42:16 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:17 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=0 | dist=2.52 | qr_visible=0.0 | progress=+0.000 | r_dist=-0.000 | r_visible=-1.000 | total=-1.000 | done=False | info={}
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=1 | dist=2.12 | qr_visible=0.0 | progress=+1.968 | r_dist=-0.000 | r_visible=-1.000 | total=+0.968 | done=False | info={}
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=2 | dist=2.29 | qr_visible=0.0 | progress=-0.816 | r_dist=-0.000 | r_visible=-1.000 | total=-51.816 | done=True | info={'success': False, 'collision': True}
2026-05-17 21:42:17 | INFO | drone_env.py:279 | drone=SimpleFlight | eval=False | reset_count=  4 | direction=[1.0, 0.0, 0.0] | 
2026-05-17 21:42:17 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:17 | DEBUG | drone_env.py:135 | Image saved to ./models/QR_Land_v2_RandomQrLocation_17_05_2026__21-42-03/images/0.jpg
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=0 | dist=3.47 | qr_visible=0.0 | progress=+0.000 | r_dist=-0.000 | r_visible=-1.000 | total=-1.000 | done=False | info={}
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=1 | dist=2.00 | qr_visible=0.0 | progress=+7.308 | r_dist=-0.000 | r_visible=-1.000 | total=+6.308 | done=False | info={}
2026-05-17 21:42:17 | DEBUG | drone_qr_env.py:136 | step=2 | dist=1.58 | qr_visible=0.0 | progress=+2.132 | r_dist=-0.000 | r_visible=-1.000 | total=+1.132 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:75 | [Decoded(data=b'LandPosition', type='QRCODE', rect=Rect(left=121, top=16, width=104, height=182), polygon=[Point(x=121, y=16), Point(x=121, y=198), Point(x=213, y=194), Point(x=225, y=23)], quality=1, orientation='LEFT')]
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=3 | dist=1.77 | qr_visible=1.0 | progress=-0.962 | r_dist=-0.000 | r_visible=+0.500 | total=-0.462 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=4 | dist=2.34 | qr_visible=0.0 | progress=-2.864 | r_dist=-0.000 | r_visible=-1.000 | total=-3.864 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:75 | [Decoded(data=b'LandPosition', type='QRCODE', rect=Rect(left=162, top=47, width=75, height=118), polygon=[Point(x=162, y=164), Point(x=229, y=165), Point(x=237, y=48), Point(x=165, y=47)], quality=1, orientation='LEFT')]
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=5 | dist=2.82 | qr_visible=1.0 | progress=-2.373 | r_dist=-0.000 | r_visible=+0.500 | total=-1.873 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:75 | [Decoded(data=b'LandPosition', type='QRCODE', rect=Rect(left=137, top=102, width=57, height=103), polygon=[Point(x=137, y=102), Point(x=137, y=205), Point(x=191, y=200), Point(x=194, y=104)], quality=1, orientation='LEFT')]
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=6 | dist=3.01 | qr_visible=1.0 | progress=-0.979 | r_dist=-0.000 | r_visible=+0.500 | total=-0.479 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=7 | dist=3.43 | qr_visible=0.0 | progress=-2.083 | r_dist=-0.000 | r_visible=-1.000 | total=-3.083 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=8 | dist=3.63 | qr_visible=0.0 | progress=-0.995 | r_dist=-0.000 | r_visible=-1.000 | total=-1.995 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=9 | dist=3.94 | qr_visible=0.0 | progress=-1.531 | r_dist=-0.000 | r_visible=-1.000 | total=-2.531 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=10 | dist=4.35 | qr_visible=0.0 | progress=-2.075 | r_dist=-0.000 | r_visible=-1.000 | total=-3.075 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=11 | dist=4.82 | qr_visible=0.0 | progress=-2.353 | r_dist=-0.000 | r_visible=-1.000 | total=-3.353 | done=False | info={}
2026-05-17 21:42:18 | DEBUG | drone_qr_env.py:136 | step=12 | dist=5.30 | qr_visible=0.0 | progress=-2.388 | r_dist=-0.000 | r_visible=-1.000 | total=-3.388 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=13 | dist=5.61 | qr_visible=0.0 | progress=-1.567 | r_dist=-0.000 | r_visible=-1.000 | total=-2.567 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=14 | dist=5.59 | qr_visible=0.0 | progress=+0.088 | r_dist=-0.000 | r_visible=-1.000 | total=-0.912 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=15 | dist=5.92 | qr_visible=0.0 | progress=-1.607 | r_dist=-0.000 | r_visible=-1.000 | total=-2.607 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=16 | dist=6.32 | qr_visible=0.0 | progress=-1.996 | r_dist=-0.000 | r_visible=-1.000 | total=-2.996 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=17 | dist=6.61 | qr_visible=0.0 | progress=-1.449 | r_dist=-0.000 | r_visible=-1.000 | total=-2.449 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=18 | dist=6.78 | qr_visible=0.0 | progress=-0.895 | r_dist=-0.002 | r_visible=-1.000 | total=-1.898 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=19 | dist=7.03 | qr_visible=0.0 | progress=-1.246 | r_dist=-0.015 | r_visible=-1.000 | total=-2.261 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=20 | dist=7.39 | qr_visible=0.0 | progress=-1.801 | r_dist=-0.033 | r_visible=-1.000 | total=-2.834 | done=False | info={}
2026-05-17 21:42:19 | DEBUG | drone_qr_env.py:136 | step=21 | dist=7.59 | qr_visible=0.0 | progress=-0.982 | r_dist=-0.043 | r_visible=-1.000 | total=-2.025 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=22 | dist=7.84 | qr_visible=0.0 | progress=-1.233 | r_dist=-0.055 | r_visible=-1.000 | total=-2.288 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=23 | dist=8.03 | qr_visible=0.0 | progress=-0.976 | r_dist=-0.065 | r_visible=-1.000 | total=-2.040 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=24 | dist=7.94 | qr_visible=0.0 | progress=+0.439 | r_dist=-0.060 | r_visible=-1.000 | total=-0.621 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=25 | dist=8.09 | qr_visible=0.0 | progress=-0.707 | r_dist=-0.067 | r_visible=-1.000 | total=-1.774 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=26 | dist=8.51 | qr_visible=0.0 | progress=-2.132 | r_dist=-0.089 | r_visible=-1.000 | total=-3.220 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=27 | dist=8.68 | qr_visible=0.0 | progress=-0.854 | r_dist=-0.097 | r_visible=-1.000 | total=-1.951 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=28 | dist=8.71 | qr_visible=0.0 | progress=-0.147 | r_dist=-0.099 | r_visible=-1.000 | total=-1.246 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=29 | dist=8.58 | qr_visible=0.0 | progress=+0.664 | r_dist=-0.092 | r_visible=-1.000 | total=-0.428 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=30 | dist=8.54 | qr_visible=0.0 | progress=+0.181 | r_dist=-0.090 | r_visible=-1.000 | total=-0.909 | done=False | info={}
2026-05-17 21:42:20 | DEBUG | drone_qr_env.py:136 | step=31 | dist=8.62 | qr_visible=0.0 | progress=-0.378 | r_dist=-0.094 | r_visible=-1.000 | total=-1.472 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=32 | dist=8.53 | qr_visible=0.0 | progress=+0.442 | r_dist=-0.090 | r_visible=-1.000 | total=-0.647 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=33 | dist=8.42 | qr_visible=0.0 | progress=+0.559 | r_dist=-0.084 | r_visible=-1.000 | total=-0.525 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=34 | dist=8.53 | qr_visible=0.0 | progress=-0.572 | r_dist=-0.090 | r_visible=-1.000 | total=-1.662 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=35 | dist=8.49 | qr_visible=0.0 | progress=+0.192 | r_dist=-0.088 | r_visible=-1.000 | total=-0.896 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=36 | dist=8.56 | qr_visible=0.0 | progress=-0.334 | r_dist=-0.091 | r_visible=-1.000 | total=-1.425 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=37 | dist=8.39 | qr_visible=0.0 | progress=+0.872 | r_dist=-0.082 | r_visible=-1.000 | total=-0.211 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=38 | dist=8.19 | qr_visible=0.0 | progress=+0.980 | r_dist=-0.073 | r_visible=-1.000 | total=-0.092 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=39 | dist=8.27 | qr_visible=0.0 | progress=-0.419 | r_dist=-0.077 | r_visible=-1.000 | total=-1.496 | done=False | info={}
2026-05-17 21:42:21 | DEBUG | drone_qr_env.py:136 | step=40 | dist=8.69 | qr_visible=0.0 | progress=-2.077 | r_dist=-0.098 | r_visible=-1.000 | total=-3.175 | done=False | info={}
2026-05-17 21:42:22 | DEBUG | drone_qr_env.py:136 | step=41 | dist=9.11 | qr_visible=0.0 | progress=-2.113 | r_dist=-0.119 | r_visible=-1.000 | total=-3.232 | done=False | info={}
2026-05-17 21:42:22 | DEBUG | drone_qr_env.py:136 | step=42 | dist=9.26 | qr_visible=0.0 | progress=-0.761 | r_dist=-0.126 | r_visible=-1.000 | total=-1.887 | done=False | info={}
